0.913397 -nan
1.04326 1.04326
1.07104 1.05715
1.06491 1.05974
1.02063 1.04996
1.09853 1.05967
1.10663 1.0675
1.10419 1.07274
1.09305 1.07528
1.08963 1.07687
1.12227 1.08141
1.13159 1.08598
1.05385 1.0833
1.10345 1.08485
1.10166 1.08605
1.12847 1.08888
1.10087 1.08963
1.10389 1.09047
1.12509 1.09239
1.07251 1.09134
